# MOD=16QAM SNR=12
# tx_real  tx_imag  rx_real  rx_imag
-0.948683 -0.948683 -1.189745 -0.996054
-0.948683 -0.948683 -0.735070 -0.772112
-0.948683 -0.948683 -0.567079 -0.769605
-0.948683 -0.948683 -1.176887 -0.774234
-0.948683 -0.948683 -0.627000 -0.928139
-0.948683 -0.948683 -1.066406 -0.972873
-0.948683 -0.316228 -1.173240 -0.154881
0.948683 0.948683 1.075648 0.649582
-0.316228 0.316228 -0.369701 0.265515
0.316228 0.316228 0.293567 0.260961
0.948683 0.948683 1.056702 0.879783
-0.948683 -0.948683 -0.994023 -0.798254
0.316228 0.948683 -0.078221 1.000351
-0.948683 -0.948683 -0.738585 -0.926658
-0.316228 0.316228 -0.474281 0.121732
-0.948683 -0.948683 -0.793814 -1.286825
-0.948683 -0.948683 -0.502241 -0.701520
-0.948683 -0.948683 -1.156232 -1.113056
0.316228 0.316228 0.146873 0.291249
0.948683 0.948683 0.988444 0.688160
-0.948683 -0.948683 -0.889845 -0.837974
0.316228 0.948683 0.167166 0.942574
-0.948683 -0.948683 -0.702054 -1.189060
-0.316228 0.316228 -0.061748 -0.011723
-0.948683 -0.316228 -0.986187 -0.476603
0.316228 0.316228 0.478896 0.457763
0.316228 0.316228 0.444231 0.627277
0.316228 0.316228 0.662294 0.200538
0.316228 0.316228 0.591464 0.276095
0.316228 0.316228 0.346681 0.195312
-0.948683 -0.316228 -0.783687 -0.238695
0.948683 0.948683 1.219649 0.817371
-0.948683 -0.948683 -1.019024 -0.773963
0.316228 0.316228 0.166206 0.171666
0.316228 0.316228 0.214000 0.012875
0.316228 0.316228 0.175192 0.301953
-0.948683 -0.316228 -0.918786 -0.235879
0.316228 0.316228 0.348577 0.211346
0.948683 -0.948683 0.711484 -0.609862
0.316228 0.316228 0.472403 0.290612
0.948683 0.948683 0.697076 0.931734
-0.316228 0.316228 -0.189884 0.564872
0.316228 0.948683 0.360699 1.167300
-0.948683 -0.948683 -0.875535 -0.721045
-0.948683 -0.948683 -0.954636 -1.014128
-0.948683 -0.316228 -0.771323 -0.333771
0.316228 0.316228 0.144371 0.045615
0.316228 0.316228 0.093657 0.418307
-0.948683 -0.948683 -0.938665 -0.636149
-0.316228 -0.316228 -0.086310 -0.025305
0.948683 -0.948683 1.078387 -0.652872
-0.948683 -0.316228 -0.952270 -0.645970
0.316228 0.316228 0.244448 -0.039652
0.316228 0.316228 0.140571 0.326365
0.316228 0.948683 -0.094190 0.795542
-0.948683 -0.948683 -0.889995 -0.968547
-0.948683 -0.948683 -1.015865 -1.198181
-0.948683 -0.316228 -0.738002 -0.148957
0.948683 0.948683 1.095466 1.151094
-0.316228 0.316228 -0.394674 0.487448
-0.948683 -0.316228 -1.111536 -0.563195
0.948683 0.948683 1.052802 0.717189
-0.316228 0.316228 -0.226227 0.577364
0.316228 0.948683 0.282376 1.095703
-0.948683 -0.948683 -1.008280 -1.226814
-0.316228 0.316228 -0.424978 0.814303
-0.948683 -0.948683 -1.152170 -0.698349
-0.316228 -0.316228 -0.465736 -0.622185
0.316228 0.316228 0.086879 0.122353
0.316228 0.316228 0.589485 0.335729
0.316228 0.316228 0.521933 0.622462
0.316228 0.316228 0.419191 0.437274
-0.948683 -0.948683 -0.999522 -0.813322
-0.316228 -0.316228 -0.281594 -0.259302
0.948683 -0.948683 0.869551 -0.873464
0.316228 0.948683 0.266813 1.092402
-0.948683 -0.948683 -1.100808 -0.986386
-0.948683 -0.948683 -1.215433 -1.028371
-0.948683 -0.316228 -0.505281 -0.147932
0.316228 0.316228 0.339824 0.322437
0.948683 -0.948683 1.035371 -0.766817
-0.948683 -0.316228 -0.724575 -0.284618
0.316228 0.316228 -0.044735 0.325793
0.316228 0.316228 0.324961 0.513715
0.316228 0.948683 0.235097 1.104039
-0.948683 -0.948683 -0.641032 -1.107774
-0.316228 0.316228 -0.454305 0.317204
0.316228 0.948683 0.219347 0.941984
-0.948683 -0.948683 -0.934629 -1.092404
-0.316228 0.316228 -0.298890 0.043357
-0.948683 -0.316228 -0.904246 -0.440206
0.948683 0.948683 0.791801 0.991542
-0.316228 0.316228 -0.526320 0.156091
0.316228 0.316228 0.252409 0.555958
0.948683 0.948683 0.851353 1.074113
-0.316228 0.316228 -0.484301 0.190151
-0.948683 -0.316228 -1.194795 -0.453116
0.948683 0.948683 1.135675 0.956981
-0.316228 0.316228 -0.137765 0.313527
-0.948683 -0.948683 -0.850197 -0.742897
-0.948683 -0.948683 -0.633795 -0.802009
-0.948683 -0.948683 -0.840878 -1.210572
-0.948683 -0.316228 -0.779917 -0.406081
0.948683 0.948683 0.798944 0.952899
-0.316228 0.316228 -0.232043 0.066778
0.316228 0.316228 0.264690 0.222424
0.948683 0.948683 0.772426 0.918066
-0.316228 0.316228 -0.354037 0.405866
-0.948683 -0.948683 -0.924173 -0.636595
-0.948683 -0.948683 -1.232340 -1.034918
-0.948683 -0.948683 -1.050211 -0.925142
0.316228 0.948683 0.294019 0.769643
-0.316228 -0.316228 -0.353286 -0.118006
0.316228 0.316228 0.195419 0.414896
-0.948683 -0.948683 -0.640134 -1.184467
-0.948683 -0.948683 -1.104805 -1.165229
-0.948683 -0.948683 -0.811706 -1.285607
-0.948683 -0.316228 -0.837166 -0.062148
0.316228 0.316228 0.246647 0.237187
0.316228 0.316228 0.293512 -0.214598
-0.948683 -0.316228 -1.104110 -0.000188
0.316228 0.316228 0.253927 0.196209
0.948683 -0.948683 1.326051 -1.199152
-0.948683 -0.316228 -1.039864 -0.560890
0.948683 0.948683 0.791399 0.995961
-0.948683 -0.948683 -1.214486 -0.382902
-0.948683 -0.948683 -0.791759 -0.598067
-0.316228 -0.316228 -0.459497 -0.159609
0.316228 0.316228 0.204445 0.121070
0.316228 0.316228 0.245769 0.080370
0.316228 0.316228 0.346407 0.315344
0.316228 0.316228 0.534617 0.302204
0.316228 0.316228 0.404166 0.419610
0.948683 0.948683 0.764713 0.868934
-0.316228 0.316228 -0.252225 0.398260
0.316228 0.316228 0.307709 0.153522
0.948683 0.948683 0.654694 0.910182
-0.316228 0.316228 -0.350476 0.384186
-0.948683 -0.948683 -0.915781 -1.005289
-0.316228 -0.316228 -0.256462 -0.746240
0.948683 -0.948683 0.678188 -1.079962
0.316228 0.948683 0.024835 1.298086
-0.948683 -0.948683 -0.877607 -1.280962
-0.948683 -0.948683 -1.084294 -0.801360
0.316228 0.948683 0.577341 0.830288
-0.316228 -0.316228 -0.241716 -0.129765
0.316228 0.316228 -0.017639 0.108378
0.316228 0.316228 0.576018 0.776830
0.316228 0.316228 0.240326 0.177437
0.316228 0.316228 0.380821 0.240437
0.316228 0.316228 0.248665 0.276470
0.316228 0.316228 0.224012 0.250497
0.948683 -0.948683 0.933553 -1.314894
0.316228 0.948683 0.312973 0.949876
-0.948683 -0.948683 -1.117570 -0.721958
-0.948683 -0.948683 -0.954126 -1.097071
0.316228 0.316228 0.606030 -0.019195
0.948683 0.948683 0.704251 0.756205
-0.948683 -0.948683 -0.906434 -1.054375
-0.948683 -0.316228 -0.737918 -0.473480
0.948683 0.948683 0.606084 0.833707
-0.948683 -0.948683 -0.919435 -0.807650
0.316228 0.316228 0.320854 0.179584
0.948683 0.948683 0.946993 1.042048
-0.948683 -0.948683 -0.926567 -0.903668
0.316228 0.316228 0.470776 0.319444
0.316228 0.316228 0.408522 0.394382
0.316228 0.316228 0.192294 0.198109
-0.948683 -0.316228 -0.835424 -0.716887
0.948683 0.948683 0.704916 0.867774
-0.316228 0.316228 -0.142763 0.549779
0.316228 0.316228 0.337588 0.388495
0.948683 0.948683 1.063562 1.378532
-0.948683 -0.948683 -1.185422 -1.196828
-0.948683 -0.948683 -0.720669 -0.909747
-0.948683 -0.948683 -0.784219 -1.165650
-0.316228 0.316228 -0.247169 0.264662
-0.948683 -0.316228 -0.894759 -0.412352
0.948683 0.948683 1.002553 0.829472
-0.948683 -0.948683 -1.059062 -0.973617
-0.948683 -0.948683 -1.203357 -1.044922
-0.316228 -0.316228 0.051604 -0.370200
0.316228 0.316228 0.183917 0.451803
-0.948683 -0.316228 -1.115075 -0.123922
0.316228 0.316228 0.651984 0.030314
0.948683 -0.948683 1.064735 -0.923145
-0.948683 -0.316228 -0.684030 -0.300162
0.316228 0.316228 0.248900 0.422039
0.948683 -0.948683 1.064411 -1.116579
-0.948683 -0.948683 -1.097597 -0.747533
-0.948683 -0.948683 -0.962118 -1.010906
-0.948683 -0.948683 -0.839667 -0.756314
-0.948683 -0.948683 -0.629167 -0.872741
-0.316228 -0.316228 -0.357619 -0.375059
0.948683 -0.948683 1.115111 -1.281517
-0.948683 -0.316228 -0.965829 -0.275972
0.948683 0.948683 0.879052 0.851216
-0.316228 0.316228 -0.517054 0.128951
-0.948683 -0.948683 -1.142727 -0.732840
-0.948683 -0.948683 -0.735411 -0.994840
-0.948683 -0.948683 -0.768239 -1.013361
0.316228 0.316228 0.284730 0.248313
0.316228 0.316228 0.041058 0.445428
0.948683 -0.948683 0.790029 -0.933268
0.316228 0.316228 0.731446 0.509430
0.948683 0.948683 0.820724 0.844899
-0.948683 -0.948683 -0.839578 -0.878734
-0.948683 -0.316228 -0.980212 -0.423101
0.948683 0.948683 1.026109 1.070212
-0.316228 0.316228 -0.209669 0.323448
0.316228 0.948683 0.618943 0.979149
-0.316228 -0.316228 -0.214914 -0.235293
0.316228 0.316228 0.342226 0.290622
-0.948683 -0.316228 -0.901258 -0.310379
0.316228 0.316228 0.437214 0.577721
0.948683 -0.948683 1.299433 -0.790544
0.316228 0.316228 0.118436 0.608663
0.316228 0.316228 0.198474 0.304539
0.316228 0.316228 0.466667 0.235864
0.316228 0.948683 0.582406 0.643097
-0.948683 -0.948683 -0.802352 -1.051455
0.316228 0.316228 0.428464 0.298181
-0.948683 0.316228 -0.853294 0.464709
0.948683 0.316228 0.789520 0.574063
-0.948683 0.948683 -0.872407 0.880751
0.316228 -0.316228 0.286772 -0.397500
0.316228 0.316228 0.345852 0.056432
0.316228 -0.316228 0.293924 -0.273511
0.948683 0.316228 1.100619 0.006492
-0.948683 -0.316228 -0.822825 -0.222509
-0.316228 -0.948683 -0.220012 -0.794409
0.316228 0.316228 0.585797 0.535077
-0.948683 -0.316228 -0.951520 -0.291004
0.316228 -0.948683 0.280901 -0.681309
0.948683 -0.316228 0.855972 -0.735214
0.316228 0.316228 0.371294 -0.002168
0.948683 0.948683 0.854326 0.731138
0.948683 0.948683 1.129603 1.156122
0.316228 0.316228 0.541429 0.418105
0.948683 -0.316228 0.596596 -0.171328
-0.948683 0.316228 -0.798445 0.337658
0.316228 -0.316228 0.183076 -0.082722
-0.316228 0.948683 -0.119122 1.142766
0.316228 0.948683 0.150802 1.001191
-0.948683 -0.948683 -1.003569 -0.725208
0.316228 -0.948683 0.264154 -0.922563
0.948683 -0.316228 1.048778 -0.288845
0.316228 0.948683 0.447171 0.929277
-0.948683 0.316228 -0.789828 0.196878
0.316228 -0.948683 0.367036 -1.153377
-0.316228 0.316228 -0.435155 0.258480
0.316228 -0.316228 0.314846 -0.494325
-0.316228 0.316228 -0.448110 0.330887
-0.316228 0.316228 -0.290377 0.225012
0.316228 -0.316228 0.420288 -0.235790
-0.948683 0.316228 -0.861576 0.408315
-0.948683 -0.948683 -1.025003 -1.231493
0.948683 0.316228 1.202699 0.187656
-0.316228 -0.316228 -0.419804 -0.303157
0.316228 -0.948683 0.204098 -0.686198
-0.316228 -0.948683 -0.427228 -0.798491
0.316228 0.316228 0.116854 0.277372
0.948683 0.316228 0.798264 0.359160
0.948683 0.948683 1.037475 0.964895
0.316228 0.948683 0.217376 1.050099
0.316228 -0.316228 0.604357 -0.482896
-0.948683 0.316228 -1.057078 0.322193
0.948683 0.316228 0.791226 0.462029
-0.316228 -0.316228 -0.524173 -0.154161
-0.948683 -0.948683 -1.087546 -0.990080
0.316228 -0.948683 0.245434 -0.904697
0.316228 -0.316228 0.045597 -0.167688
-0.948683 -0.948683 -1.135327 -1.103350
-0.316228 -0.948683 -0.268248 -0.691244
0.316228 0.948683 0.018132 1.270388
0.948683 -0.316228 0.921430 -0.252471
0.316228 -0.948683 0.280325 -1.005282
-0.948683 0.948683 -0.808163 1.212317
0.316228 -0.316228 0.519093 -0.592535
-0.316228 -0.948683 -0.331736 -0.979350
0.316228 -0.948683 0.166056 -1.063276
-0.948683 0.948683 -0.965398 0.988113
-0.316228 -0.948683 -0.220748 -1.102368
-0.316228 0.948683 -0.364091 1.032941
0.316228 0.316228 0.013056 0.249197
0.948683 0.948683 1.042511 0.945520
0.948683 -0.316228 0.978161 -0.498320
-0.316228 0.316228 -0.267450 0.407782
-0.316228 0.948683 -0.577716 1.092061
-0.316228 0.316228 -0.285424 0.786748
0.316228 -0.948683 0.185891 -1.056089
0.316228 0.948683 0.410553 0.942351
-0.316228 -0.948683 -0.269676 -0.697287
-0.948683 -0.948683 -0.833089 -1.283775
0.316228 0.948683 0.034375 1.047694
-0.948683 0.316228 -0.973326 0.048042
-0.316228 -0.316228 -0.451558 -0.008480
0.316228 -0.948683 0.250937 -1.132382
0.948683 0.316228 0.829909 0.369245
-0.316228 0.948683 -0.272180 1.079940
0.948683 0.316228 1.170999 0.427824
0.948683 0.316228 0.784486 0.156444
-0.316228 0.948683 -0.330808 0.981981
0.316228 0.948683 0.345991 0.907968
-0.316228 0.316228 -0.343830 0.498567
-0.316228 0.316228 -0.258982 0.286346
0.316228 0.948683 0.294511 0.974856
-0.948683 -0.316228 -1.201307 -0.652835
0.948683 -0.316228 0.728337 -0.239982
-0.948683 0.316228 -0.843065 0.179319
0.948683 0.316228 0.964630 0.296717
0.316228 -0.948683 0.045352 -0.860549
-0.316228 -0.948683 -0.387961 -0.952190
-0.948683 0.948683 -0.981957 0.973070
0.316228 -0.948683 0.480258 -1.120843
0.948683 -0.316228 0.683012 -0.240920
0.948683 -0.316228 0.610105 -0.367878
-0.948683 -0.948683 -1.138395 -1.106873
0.316228 0.948683 0.319789 1.114025
-0.316228 0.316228 0.051031 0.402454
0.948683 -0.948683 0.975212 -0.988993
0.316228 0.316228 0.241119 0.457402
-0.948683 -0.316228 -0.844220 -0.089264
0.948683 0.948683 0.854913 0.936421
0.316228 -0.316228 0.422997 -0.291814
-0.316228 -0.316228 -0.286210 -0.200853
0.316228 0.316228 0.364361 -0.108984
0.316228 -0.948683 0.553478 -0.730973
-0.948683 -0.316228 -1.112017 -0.205435
0.316228 -0.316228 0.407912 -0.377449
-0.316228 -0.948683 -0.416592 -1.121747
0.316228 0.316228 0.307620 0.444390
0.316228 0.316228 0.063708 0.354484
0.948683 -0.316228 0.990868 -0.243511
0.948683 -0.948683 1.112120 -0.800450
-0.948683 0.316228 -0.981731 0.410366
0.948683 -0.316228 1.035962 -0.431619
0.948683 -0.948683 0.924480 -1.075713
0.316228 0.316228 0.089851 0.586945
-0.948683 0.316228 -1.003157 0.360912
-0.316228 -0.948683 -0.397251 -1.018787
0.948683 -0.316228 1.416571 -0.572032
-0.948683 -0.316228 -1.160672 -0.291375
-0.316228 0.316228 -0.389665 0.428642
-0.316228 -0.948683 -0.487075 -0.948635
0.948683 -0.316228 0.945646 -0.474824
0.316228 0.316228 0.251239 0.313882
-0.948683 0.316228 -0.791026 0.432932
0.316228 0.316228 0.192491 0.484995
0.948683 0.316228 0.831522 0.116858
0.316228 0.316228 0.398047 0.249200
0.316228 0.948683 0.500014 1.019170
0.948683 -0.316228 1.167406 -0.317689
-0.948683 0.316228 -1.168653 0.193741
-0.316228 0.948683 -0.247158 0.821568
0.316228 0.316228 0.168365 0.350718
0.948683 -0.316228 0.878156 -0.196319
0.948683 0.948683 0.628702 1.039058
-0.316228 0.316228 -0.421623 0.158719
-0.316228 -0.948683 -0.259761 -0.831875
-0.316228 0.948683 -0.398960 0.933558
0.316228 0.316228 0.603054 0.007821
-0.948683 0.948683 -0.971807 0.676694
-0.316228 -0.948683 -0.641578 -1.287545
-0.316228 -0.316228 -0.568406 -0.277352
-0.316228 0.948683 -0.095108 0.742152
0.316228 -0.948683 0.613466 -0.989755
-0.948683 0.316228 -0.853688 0.527362
0.316228 -0.316228 0.312766 -0.197688
0.316228 -0.316228 0.265970 -0.458376
-0.316228 -0.316228 -0.214361 -0.150632
0.948683 0.948683 1.261207 0.935655
-0.948683 -0.316228 -0.928482 -0.765651
0.948683 0.316228 0.844327 0.352169
-0.948683 0.316228 -0.724888 0.174542
0.948683 -0.948683 0.971129 -1.153457
-0.316228 0.316228 -0.179633 0.154176
-0.948683 0.316228 -0.572753 0.420584
0.316228 0.948683 -0.073207 1.075164
0.948683 -0.948683 1.278354 -1.145271
-0.316228 0.316228 -0.552436 0.320279
0.316228 -0.948683 0.357149 -0.513247
0.948683 0.316228 1.118243 -0.054417
0.948683 0.948683 1.109486 0.672905
0.948683 -0.316228 1.155587 -0.470271
-0.316228 0.948683 -0.266229 0.883960
-0.948683 0.316228 -0.971441 0.051471
0.948683 0.948683 0.859682 1.196727
0.948683 -0.316228 1.004719 -0.002806
-0.316228 -0.316228 -0.324735 0.018675
0.948683 -0.316228 1.258508 -0.222044
-0.316228 0.948683 -0.393713 0.902743
0.316228 -0.948683 0.063077 -1.119566
-0.316228 -0.316228 -0.018987 -0.458844
-0.316228 0.316228 -0.170407 0.413498
-0.316228 -0.948683 -0.188276 -0.897375
0.316228 -0.948683 0.645087 -0.953775
-0.948683 -0.948683 -0.918211 -0.873613
-0.316228 -0.948683 -0.192142 -1.114822
-0.948683 0.316228 -0.724482 -0.042011
0.948683 0.948683 0.967641 1.186971
-0.316228 0.948683 -0.044781 0.893419
-0.316228 -0.948683 -0.318881 -0.784293
0.316228 0.948683 0.110412 1.083526
-0.948683 -0.316228 -0.967565 -0.086911
-0.948683 -0.316228 -0.869539 -0.391907
0.948683 0.316228 0.703468 0.457497
0.316228 0.316228 0.287930 0.365209
-0.948683 -0.316228 -1.205644 -0.087533
0.948683 0.948683 1.145579 0.698734
-0.316228 0.948683 -0.421612 0.779062
-0.316228 0.948683 -0.383444 1.038192
-0.316228 -0.316228 -0.130919 -0.271571
0.316228 -0.948683 0.265896 -1.205939
0.316228 -0.948683 0.040463 -0.833940
0.316228 -0.316228 0.743921 -0.425834
0.948683 -0.948683 0.939722 -0.636738
-0.948683 -0.316228 -0.917161 -0.491193
0.316228 -0.316228 0.405248 -0.367693
-0.948683 -0.948683 -0.885504 -1.104193
-0.316228 0.316228 -0.235985 0.386799
0.948683 0.948683 1.039116 1.307364
-0.316228 -0.316228 -0.216595 -0.343712
0.948683 0.316228 0.793011 0.127871
-0.316228 0.948683 -0.533926 1.065455
0.948683 0.316228 1.065420 0.558166
-0.316228 0.316228 -0.339354 0.420600
0.316228 -0.316228 0.255865 -0.463079
-0.316228 -0.948683 -0.399150 -1.308770
0.316228 -0.316228 0.360033 -0.385704
0.948683 -0.316228 0.839657 -0.341763
0.948683 -0.948683 0.796761 -1.073929
-0.948683 -0.948683 -0.915535 -0.976202
0.316228 0.316228 0.406022 0.299569
-0.948683 0.948683 -1.055953 0.773646
0.948683 -0.948683 0.917346 -0.902745
0.316228 0.948683 0.376979 0.803030
-0.316228 -0.316228 -0.305493 -0.465160
0.948683 -0.316228 1.050983 -0.641072
-0.948683 -0.316228 -0.866577 -0.287297
0.316228 0.948683 0.199142 0.798633
0.316228 0.316228 0.294168 0.342493
-0.316228 0.948683 -0.185021 0.870472
0.316228 -0.316228 0.463463 -0.652065
0.948683 0.316228 0.984340 0.162321
0.316228 -0.948683 0.090392 -0.938406
0.316228 0.316228 0.510192 0.273178
0.948683 0.316228 1.214324 0.073575
0.316228 -0.948683 0.109762 -1.158059
0.948683 -0.948683 1.047541 -0.807832
0.948683 -0.948683 1.227390 -1.153497
0.948683 0.948683 0.703675 1.214760
0.316228 0.316228 0.435812 0.205785
-0.948683 -0.948683 -1.313301 -1.104623
0.948683 0.316228 1.156981 0.237897
-0.948683 0.316228 -1.026444 0.310988
-0.948683 -0.316228 -0.887540 -0.228540
0.948683 0.316228 0.683523 0.245261
0.316228 -0.948683 0.414182 -0.748004
0.316228 0.948683 0.188821 0.895294
-0.948683 0.948683 -1.009923 1.131390
0.948683 0.948683 0.794597 0.728369
-0.948683 -0.316228 -0.872030 -0.633617
-0.316228 0.948683 -0.348714 1.169357
-0.948683 -0.316228 -0.904711 -0.153369
0.316228 -0.948683 0.383045 -1.191413
0.316228 0.948683 0.369109 0.755480
0.948683 0.948683 0.701794 0.965011
-0.316228 -0.316228 -0.332844 -0.329653
-0.948683 0.316228 -0.984677 0.372081
-0.316228 -0.948683 -0.410982 -0.806643
0.948683 0.316228 0.858955 0.333619
0.948683 0.948683 0.833927 0.876743
-0.948683 0.316228 -0.886920 0.308786
0.948683 -0.948683 0.924972 -1.077532
0.316228 -0.316228 0.062918 -0.398316
-0.316228 -0.948683 -0.413815 -0.866905
0.948683 -0.948683 0.970990 -0.846828
-0.948683 -0.948683 -0.715381 -0.951705
-0.316228 -0.316228 -0.324547 -0.151099
-0.948683 -0.316228 -0.970711 -0.628797
-0.316228 -0.948683 -0.415009 -0.544886
-0.316228 0.316228 -0.172575 0.192882
0.316228 0.316228 0.129300 0.179257
-0.316228 -0.316228 -0.257456 -0.141290
0.316228 -0.316228 0.050509 -0.563566
-0.316228 0.948683 -0.370848 1.216301
0.948683 0.316228 0.959858 0.361567
0.948683 0.948683 0.905015 0.806581
0.948683 -0.316228 0.575298 0.015504
0.948683 0.948683 0.975605 0.951807
-0.948683 -0.948683 -0.971504 -1.113248
-0.948683 -0.948683 -1.342809 -0.705377
-0.948683 -0.948683 -1.017305 -1.053054
-0.316228 -0.316228 -0.333571 -0.212857
0.948683 -0.316228 0.593565 -0.457278
0.948683 0.316228 0.913095 0.348205
0.948683 0.948683 1.128471 0.832591
-0.316228 0.316228 -0.130341 0.043803
0.948683 0.948683 0.769580 0.604482
-0.948683 0.948683 -0.905199 1.231287
0.316228 0.316228 0.377633 0.249657
0.316228 0.948683 0.401231 0.772808
-0.316228 0.316228 -0.118016 0.137534
-0.316228 0.316228 -0.134805 0.498793
0.948683 0.948683 1.051713 0.824393
-0.948683 0.948683 -1.077550 0.979491
0.948683 -0.948683 0.663272 -1.011030
0.316228 0.316228 0.550890 0.118552
0.316228 0.316228 0.664785 0.270135
-0.316228 0.316228 -0.425056 0.425890
0.316228 0.316228 0.275053 0.380959
0.948683 -0.948683 0.893877 -0.862841
-0.316228 0.948683 -0.504375 1.112729
0.948683 0.948683 0.917181 0.994764
-0.316228 0.316228 -0.398949 0.086281
-0.316228 0.948683 -0.319174 0.691468
-0.948683 -0.948683 -1.002067 -0.963003
-0.948683 0.948683 -0.750721 0.797613
-0.316228 0.316228 -0.115939 0.385112
0.316228 0.316228 0.165196 0.195132
0.316228 0.316228 0.096799 0.290386
0.316228 0.316228 0.247654 0.415462
-0.316228 -0.316228 -0.688141 -0.502549
0.316228 0.316228 0.678801 -0.023693
-0.316228 0.316228 -0.423595 0.395884
0.948683 0.948683 0.904156 0.827536
-0.316228 -0.316228 -0.486894 -0.360035
-0.948683 -0.948683 -1.037075 -0.898966
-0.948683 -0.316228 -0.975497 -0.237727
0.316228 0.316228 -0.006804 0.127518
0.948683 -0.316228 0.819828 -0.243674
0.316228 0.948683 0.235457 0.997454
-0.316228 0.316228 -0.411202 0.013539
-0.316228 0.948683 -0.220685 1.035638
-0.316228 -0.316228 -0.124291 -0.575309
0.316228 -0.316228 0.067239 -0.293994
0.316228 0.948683 0.504521 1.109600
-0.316228 -0.948683 -0.192183 -0.623871
-0.316228 -0.316228 -0.497161 -0.367670
-0.316228 0.948683 -0.344444 0.994652
0.316228 0.948683 0.325253 0.770923
-0.948683 0.948683 -1.248820 0.873034
0.948683 -0.948683 0.932527 -0.947933
0.316228 0.948683 0.693954 1.058216
-0.948683 0.948683 -1.080552 0.873105
-0.948683 -0.948683 -1.054021 -0.965909
-0.948683 -0.316228 -1.073015 -0.236483
0.316228 0.316228 0.477852 0.419926
-0.948683 -0.316228 -0.828126 -0.274183
0.948683 0.948683 1.302552 0.744065
-0.316228 0.316228 -0.818020 0.249034
-0.316228 0.948683 -0.663121 1.001670
-0.948683 -0.316228 -0.893932 -0.291337
0.316228 -0.316228 0.044277 -0.164982
0.316228 0.316228 0.301992 0.353683
-0.948683 -0.948683 -1.161193 -0.796219
-0.316228 0.316228 -0.183877 0.541820
0.316228 0.948683 0.522346 1.003952
-0.316228 -0.948683 -0.582329 -0.943186
-0.316228 0.316228 -0.604806 0.174561
0.316228 0.948683 0.192808 0.713177
-0.316228 -0.316228 -0.456961 -0.344306
0.316228 -0.316228 0.254160 -0.291832
0.316228 0.948683 0.252643 0.956249
-0.948683 -0.948683 -0.651437 -0.915785
-0.316228 -0.316228 -0.321703 -0.499725
0.316228 0.948683 0.289770 1.071785
-0.316228 -0.316228 -0.405352 -0.691586
0.948683 0.948683 1.203105 0.966929
0.948683 -0.316228 0.958742 -0.378814
-0.948683 -0.316228 -0.967742 -0.057267
0.316228 0.316228 0.256505 0.395063
-0.316228 0.948683 -0.305994 1.268224
0.316228 0.316228 0.584081 0.555422
0.948683 0.948683 0.951816 0.920948
-0.316228 0.948683 -0.146421 0.860156
0.948683 0.316228 0.743919 0.050673
0.316228 0.316228 0.467905 0.320624
-0.948683 -0.316228 -1.070684 -0.151692
0.948683 0.316228 1.199117 0.590871
0.316228 -0.316228 0.309604 -0.512777
-0.948683 -0.948683 -0.909125 -0.966619
0.316228 0.316228 0.259796 0.388838
0.948683 0.948683 1.079671 1.031635
0.948683 -0.948683 0.769948 -0.773662
0.948683 0.316228 1.312486 0.518727
0.316228 -0.316228 0.278352 -0.351475
-0.948683 -0.948683 -1.196908 -1.005149
-0.316228 -0.948683 -0.371441 -1.000101
-0.948683 -0.948683 -0.876948 -0.753536
-0.316228 0.948683 -0.412564 1.214283
-0.316228 -0.948683 -0.192115 -1.146741
-0.316228 0.316228 -0.323608 0.705993
0.316228 0.316228 0.036774 0.147767
0.948683 0.948683 0.787816 0.989232
-0.316228 0.316228 -0.196312 0.433348
-0.948683 -0.948683 -1.207015 -0.896517
0.316228 0.316228 0.196043 0.232190
0.316228 0.316228 0.441860 0.110447
0.316228 0.316228 0.319444 0.330758
-0.316228 -0.948683 -0.247107 -0.835225
-0.948683 0.948683 -0.812588 0.932489
-0.948683 -0.948683 -0.973856 -0.826788
0.948683 0.316228 1.075714 0.226436
0.316228 0.316228 0.259784 0.468003
-0.948683 -0.948683 -0.711524 -0.657744
0.316228 0.316228 0.268651 0.265749
0.948683 -0.948683 0.974603 -0.623712
0.948683 -0.316228 1.211774 -0.370285
0.948683 0.948683 0.961577 0.823775
-0.316228 -0.316228 0.020908 -0.339214
-0.948683 -0.316228 -0.891199 -0.401332
0.948683 0.316228 0.916586 0.194552
0.948683 -0.948683 0.929356 -1.037916
-0.316228 0.316228 -0.414415 0.684741
-0.316228 -0.316228 -0.483636 -0.176050
0.948683 -0.948683 0.940857 -0.958619
0.948683 -0.948683 1.023859 -0.561117
-0.316228 -0.316228 -0.345183 -0.315416
0.316228 0.316228 0.348125 0.102099
-0.316228 0.316228 -0.185607 0.341508
-0.948683 -0.948683 -0.954459 -1.117613
-0.948683 -0.948683 -0.900455 -0.837067
0.316228 0.948683 0.315975 1.404402
0.948683 0.316228 0.870956 0.453734
0.948683 -0.948683 0.957836 -1.059170
0.948683 -0.316228 0.968744 -0.130868
-0.316228 -0.948683 -0.097907 -1.026194
-0.316228 -0.316228 -0.620279 -0.192740
-0.948683 -0.948683 -0.775397 -0.884899
-0.948683 -0.948683 -0.860467 -1.073413
-0.316228 -0.316228 -0.598977 -0.240722
0.948683 -0.948683 0.913206 -0.991856
-0.316228 -0.948683 -0.477198 -0.851582
-0.948683 0.948683 -0.959557 0.998168
